建立者,時間,更新者,更新時,代碼,名稱,成交時分秒,成交微秒,成交時間,成交價,成交量,漲跌,漲跌幅,買價,買量,賣價,賣量,開盤價,開盤漲跌,最高價,成交最高價差,最低價,成交最低價差,最高最低價差,參考價,前盤收盤價格,開盤與前盤收盤價差,試撮,總量,交易日,漲停,跌停,索引,Page,市場,小數位數,昨量
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 13:21:16.573425","0050","元大台灣50","000000","000000","000000.000000","132.55","1","-2.00","-1.49","132.50","31","132.55","179","134.15","-0.40","134.45","-1.90","132.20","0.35","2.25","134.55","134.55","-0.40","0","15965","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 13:21:16.333334","00632R","元大台灣50反1","000000","000000","000000.000000","5.39","3","0.08","1.51","5.38","19121","5.39","13719","5.33","0.02","5.41","-0.02","5.31","0.08","0.10","5.31","5.31","0.02","0","154143","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 13:21:16.797598","TX06","台指06","000000","000000","000000.000000","16958.00","1","-286.00","-1.66","16974.00","19","16977.00","3","17273.00","29.00","17315.00","-357.00","16925.00","33.00","390.00","17244.00","17162.00","111.00","0","297","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:21:16.797598","MTX06","小台06","000000","000000","000000.000000","16980.00","1","-264.00","-1.53","16974.00","6","16978.00","4","17258.00","14.00","17319.00","-339.00","16920.00","60.00","399.00","17244.00","17165.00","93.00","0","1974","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:21:16.606413","2330","台積電","132116","118607","132116.118607","559.00","1","-8.00","-1.41","559.00","14","560.00","313","563.00","-4.00","566.00","-7.00","558.00","1.00","8.00","567.00","567.00","-4.00","0","31363","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:21:03.291692","UD06","道瓊06","131758","923000","131758.923000","34440.00","1","-32.00","-0.09","34449.00","2","34455.00","1","34569.00","97.00","34817.00","-377.00","34383.00","57.00","434.00","34472.00","34664.00","-95.00","0","2213","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 13:21:13.416461","UN2206","那斯達克2206","132053","161000","132053.161000","14222.00","2","-330.00","-2.27","14221.00","1","14224.00","23","14605.00","53.00","14644.00","-422.00","14200.00","22.00","444.00","14552.00","14333.00","272.00","0","5144","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 13:21:16.797598","TX05","台指05","132117","178000","132117.178000","17007.00","1","-271.00","-1.57","17006.00","5","17008.00","3","17300.00","22.00","17352.00","-345.00","16950.00","57.00","402.00","17278.00","17200.00","100.00","0","2935","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 13:21:16.795593","MTX05","小台05","132117","533000","132117.533000","17007.00","1","-271.00","-1.57","17008.00","1","17009.00","4","17299.00","21.00","17354.00","-347.00","16950.00","57.00","404.00","17278.00","17197.00","102.00","0","14484","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 13:21:48.852853","TSEA","加權指","000000","000000","000000.000000","17072.18","67","-212.36","-1.23","0.00","0","0.00","0","17273.05","-11.49","17316.35","-244.17","17046.67","25.51","269.68","17284.54","17284.54","-11.49","0","276634","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 13:21:50.945174","0050","元大台灣50","000000","000000","000000.000000","132.50","1","-2.05","-1.52","132.50","47","132.55","177","134.15","-0.40","134.45","-1.95","132.20","0.30","2.25","134.55","134.55","-0.40","0","15976","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 13:21:51.529965","00632R","元大台灣50反1","000000","000000","000000.000000","5.39","7","0.08","1.51","5.38","21609","5.39","10809","5.33","0.02","5.41","-0.02","5.31","0.08","0.10","5.31","5.31","0.02","0","154206","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 13:21:51.678018","TX06","台指06","000000","000000","000000.000000","16958.00","1","-286.00","-1.66","16967.00","6","16971.00","12","17273.00","29.00","17315.00","-357.00","16925.00","33.00","390.00","17244.00","17162.00","111.00","0","297","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:21:51.677015","MTX06","小台06","000000","000000","000000.000000","16980.00","1","-264.00","-1.53","16967.00","12","16971.00","1","17258.00","14.00","17319.00","-339.00","16920.00","60.00","399.00","17244.00","17165.00","93.00","0","1974","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:21:51.730623","2330","台積電","132151","868170","132151.868170","560.00","1","-7.00","-1.23","559.00","19","560.00","217","563.00","-4.00","566.00","-6.00","558.00","2.00","8.00","567.00","567.00","-4.00","0","31516","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:21:49.799237","UD06","道瓊06","132136","236000","132136.236000","34445.00","1","-27.00","-0.08","34444.00","1","34449.00","12","34569.00","97.00","34817.00","-372.00","34383.00","62.00","434.00","34472.00","34664.00","-95.00","0","2214","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 13:21:49.799237","UN2206","那斯達克2206","132053","161000","132053.161000","14222.00","2","-330.00","-2.27","14216.00","23","14219.00","2","14605.00","53.00","14644.00","-422.00","14200.00","22.00","444.00","14552.00","14333.00","272.00","0","5144","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 13:21:51.677015","TX05","台指05","132135","478000","132135.478000","17003.00","5","-275.00","-1.59","16999.00","5","17002.00","13","17300.00","22.00","17352.00","-349.00","16950.00","53.00","402.00","17278.00","17200.00","100.00","0","2940","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 13:21:51.677015","MTX05","小台05","132151","309000","132151.309000","17002.00","1","-276.00","-1.60","17001.00","2","17002.00","6","17299.00","21.00","17354.00","-352.00","16950.00","52.00","404.00","17278.00","17197.00","102.00","0","14492","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 13:22:23.813338","TSEA","加權指","000000","000000","000000.000000","17079.53","123","-205.01","-1.19","0.00","0","0.00","0","17273.05","-11.49","17316.35","-236.82","17046.67","32.86","269.68","17284.54","17284.54","-11.49","0","277334","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 13:22:25.854254","0050","元大台灣50","000000","000000","000000.000000","132.55","1","-2.00","-1.49","132.50","81","132.55","175","134.15","-0.40","134.45","-1.90","132.20","0.35","2.25","134.55","134.55","-0.40","0","15981","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 13:22:26.088281","00632R","元大台灣50反1","000000","000000","000000.000000","5.39","7","0.08","1.51","5.38","22163","5.39","9879","5.33","0.02","5.41","-0.02","5.31","0.08","0.10","5.31","5.31","0.02","0","155209","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 13:22:26.791995","TX06","台指06","000000","000000","000000.000000","16958.00","1","-286.00","-1.66","16964.00","10","16967.00","4","17273.00","29.00","17315.00","-357.00","16925.00","33.00","390.00","17244.00","17162.00","111.00","0","297","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:22:26.791995","MTX06","小台06","000000","000000","000000.000000","16980.00","1","-264.00","-1.53","16964.00","6","16968.00","15","17258.00","14.00","17319.00","-339.00","16920.00","60.00","399.00","17244.00","17165.00","93.00","0","1974","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:22:26.710374","2330","台積電","132227","204625","132227.204625","559.00","2","-8.00","-1.41","559.00","56","560.00","189","563.00","-4.00","566.00","-7.00","558.00","1.00","8.00","567.00","567.00","-4.00","0","31582","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:22:26.289268","UD06","道瓊06","132136","236000","132136.236000","34445.00","1","-27.00","-0.08","34443.00","10","34447.00","1","34569.00","97.00","34817.00","-372.00","34383.00","62.00","434.00","34472.00","34664.00","-95.00","0","2214","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 13:22:25.166732","UN2206","那斯達克2206","132053","161000","132053.161000","14222.00","2","-330.00","-2.27","14215.00","1","14217.00","23","14605.00","53.00","14644.00","-422.00","14200.00","22.00","444.00","14552.00","14333.00","272.00","0","5144","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 13:22:25.926357","TX05","台指05","132135","478000","132135.478000","17003.00","5","-275.00","-1.59","16996.00","5","16998.00","4","17300.00","22.00","17352.00","-349.00","16950.00","53.00","402.00","17278.00","17200.00","100.00","0","2940","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 13:22:26.791995","MTX05","小台05","132225","939000","132225.939000","16999.00","1","-279.00","-1.61","16998.00","1","16999.00","19","17299.00","21.00","17354.00","-355.00","16950.00","49.00","404.00","17278.00","17197.00","102.00","0","14503","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 13:22:58.809981","TSEA","加權指","000000","000000","000000.000000","17077.08","146","-207.46","-1.20","0.00","0","0.00","0","17273.05","-11.49","17316.35","-239.27","17046.67","30.41","269.68","17284.54","17284.54","-11.49","0","278167","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 13:23:01.644925","0050","元大台灣50","000000","000000","000000.000000","132.55","8","-2.00","-1.49","132.50","81","132.55","203","134.15","-0.40","134.45","-1.90","132.20","0.35","2.25","134.55","134.55","-0.40","0","16013","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 13:23:01.278058","00632R","元大台灣50反1","000000","000000","000000.000000","5.39","7","0.08","1.51","5.38","23151","5.39","310","5.33","0.02","5.41","-0.02","5.31","0.08","0.10","5.31","5.31","0.02","0","156031","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 13:23:01.666134","TX06","台指06","000000","000000","000000.000000","16958.00","1","-286.00","-1.66","16958.00","11","16961.00","1","17273.00","29.00","17315.00","-357.00","16925.00","33.00","390.00","17244.00","17162.00","111.00","0","297","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:23:01.177352","MTX06","小台06","000000","000000","000000.000000","16965.00","1","-279.00","-1.62","16958.00","21","16963.00","27","17258.00","14.00","17319.00","-354.00","16920.00","45.00","399.00","17244.00","17165.00","93.00","0","1975","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:23:01.307667","2330","台積電","132302","320977","132302.320977","559.00","1","-8.00","-1.41","559.00","90","560.00","164","563.00","-4.00","566.00","-7.00","558.00","1.00","8.00","567.00","567.00","-4.00","0","31643","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:23:01.789601","UD06","道瓊06","132136","236000","132136.236000","34445.00","1","-27.00","-0.08","34442.00","1","34449.00","35","34569.00","97.00","34817.00","-372.00","34383.00","62.00","434.00","34472.00","34664.00","-95.00","0","2214","20220411","36885.00","32059.00","4211","1","2","2","245"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 13:23:01.666134","UN2206","那斯達克2206","132259","731000","132259.731000","14215.00","1","-337.00","-2.32","14212.00","22","14215.00","2","14605.00","53.00","14644.00","-429.00","14200.00","15.00","444.00","14552.00","14333.00","272.00","0","5145","20220411","15570.00","13534.00","4216","2","2","2","579"
"CreateQuote","2022/04/11 08:31:49.081170","UpdateQuote","2022/04/11 13:23:00.041105","TX05","台指05","132135","478000","132135.478000","17003.00","5","-275.00","-1.59","16990.00","5","16992.00","1","17300.00","22.00","17352.00","-349.00","16950.00","53.00","402.00","17278.00","17200.00","100.00","0","2940","20220411","19005.00","15551.00","4171","3","2","2","940"
"CreateQuote","2022/04/11 08:31:49.082170","UpdateQuote","2022/04/11 13:23:01.177352","MTX05","小台05","132302","026000","132302.026000","16992.00","2","-286.00","-1.66","16991.00","5","16993.00","4","17299.00","21.00","17354.00","-362.00","16950.00","42.00","404.00","17278.00","17197.00","102.00","0","14512","20220411","19005.00","15551.00","4178","4","2","2","4363"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 13:23:33.815600","TSEA","加權指","000000","000000","000000.000000","17076.93","106","-207.61","-1.20","0.00","0","0.00","0","17273.05","-11.49","17316.35","-239.42","17046.67","30.26","269.68","17284.54","17284.54","-11.49","0","279025","20220411","19012.99","15556.09","30001","-1","0","2","246209"
"CreateQuote","2022/04/11 08:31:49.078169","UpdateQuote","2022/04/11 13:23:36.504830","0050","元大台灣50","000000","000000","000000.000000","132.55","1","-2.00","-1.49","132.50","86","132.55","280","134.15","-0.40","134.45","-1.90","132.20","0.35","2.25","134.55","134.55","-0.40","0","16019","20220411","148.00","121.10","0","-1","0","2","8930"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 13:23:35.645255","00632R","元大台灣50反1","000000","000000","000000.000000","5.39","9","0.08","1.51","5.38","23087","5.39","271","5.33","0.02","5.41","-0.02","5.31","0.08","0.10","5.31","5.31","0.02","0","156136","20220411","5.84","4.78","17","-1","0","2","135556"
"CreateQuote","2022/04/11 08:31:49.079169","UpdateQuote","2022/04/11 13:23:36.667237","TX06","台指06","000000","000000","000000.000000","16958.00","1","-286.00","-1.66","16957.00","15","16960.00","5","17273.00","29.00","17315.00","-357.00","16925.00","33.00","390.00","17244.00","17162.00","111.00","0","297","20220411","18968.00","15520.00","4172","-1","2","2","77"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:23:36.417839","MTX06","小台06","000000","000000","000000.000000","16965.00","1","-279.00","-1.62","16957.00","16","16961.00","16","17258.00","14.00","17319.00","-354.00","16920.00","45.00","399.00","17244.00","17165.00","93.00","0","1975","20220411","18968.00","15520.00","4179","-1","2","2","570"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:23:36.662852","2330","台積電","132337","055769","132337.055769","559.00","8","-8.00","-1.41","559.00","149","560.00","133","563.00","-4.00","566.00","-7.00","558.00","1.00","8.00","567.00","567.00","-4.00","0","31716","20220411","623.00","511.00","29157","0","0","2","27971"
"CreateQuote","2022/04/11 08:31:49.080169","UpdateQuote","2022/04/11 13:23:35.289225","UD06","道瓊06","132136","236000","132136.236000","34445.00","1","-27.00","-0.08","34435.00","1","34439.00","1","34569.00","97.00","34817.00","-372.00","34383.00","62.00","434.00","34472.00","34664.00","-95.00","0","2214","20220411","36885.00","32059.00","4211","1","2","2","245"
